"","Time","TMPM","Rain","LF","VP","Sat_def","Rad_Int","GlobRad","Wind","TMPMN","TMPMX"
"8429",42763,-3.2,0,82.9,4.1,0.8,64.8,5.6,1.6,-5.7,0.6
"8430",42764,2.8,0.1,78.1,5.8,1.6,45.1,3.9,2.6,-1,6.2
"8431",42765,1.8,10.4,93.7,6.6,0.4,17.7,1.53,2.3,-0.1,2.9
"8432",42766,0.5,0.1,98.4,6.2,0.1,18.1,1.56,2,0.1,1.3
"8433",42767,0.7,0,95.1,6.1,0.3,20,1.72,2.8,-0.1,1.7
"8434",42768,1.6,0,92.4,6.4,0.5,21.6,1.87,2.5,-0.2,4.3
"8435",42769,2.7,1.9,98.4,7.3,0.1,22.4,1.93,1.6,0,5.6
"8436",42770,4.3,0,92.9,7.7,0.6,38.9,3.36,2,1,8.4
"8437",42771,1.7,0,98.5,6.8,0.1,20.8,1.8,1.9,0.9,2.7
"8438",42772,0.4,0,92.9,5.8,0.5,31,2.68,2.6,-1.7,2.2
"8439",42773,-0.9,0,78.9,4.5,1.2,22.7,1.96,3.8,-1.6,0
"8440",42774,-2.6,0,76.6,3.9,1.2,22.1,1.91,3.8,-4.4,-1.5
"8441",42775,-3.6,0,77.1,3.6,1.1,49.1,4.24,3.4,-4.8,-1.5
"8442",42776,-3.1,0,77.6,3.8,1.1,29.2,2.52,3.9,-5.2,-0.8
"8443",42777,-1.6,0.1,73.4,4,1.4,23.4,2.02,3.9,-2.5,-0.7
"8444",42778,-1.4,0,72.3,4,1.6,37.8,3.26,3.7,-4.1,0.9
"8445",42779,-2.1,0,77.7,4.1,1.2,96.3,8.32,2.9,-5.6,3.1
"8446",42780,-1,0,75.3,4.3,1.4,99.2,8.57,2.5,-6.4,5.9
"8447",42781,0.7,0,77.2,5,1.5,101.7,8.79,1,-5.5,10.1
"8448",42782,4.6,0.3,81.1,6.9,1.6,82.6,7.13,2.4,-1.9,10.9
"8449",42783,5,1.1,94.3,8.2,0.5,26.2,2.26,3,2.8,6.6
"8450",42784,3.7,0,88,7,1,26.6,2.3,2.6,0.6,4.7
"8451",42785,3.7,0.7,89.8,7.1,0.8,35.1,3.03,3.6,0.4,5.8
"8452",42786,7.6,3.4,92.8,9.7,0.7,27.6,2.39,5.4,5.5,10.2
"8453",42787,7.3,2,84,8.6,1.6,63.8,5.52,4.3,3.7,9.6
"8454",42788,7.8,9.5,88.3,9.4,1.2,28.7,2.48,6,4.9,10.3
"8455",42789,6.7,14.3,85.6,8.5,1.3,29.2,2.52,5.6,4.9,9.2
"8456",42790,3.2,1.8,82.1,6.3,1.4,81.4,7.03,5.4,0.3,6.2
"8457",42791,2.8,2.3,85.8,6.4,1.1,51,4.41,3.9,-1.1,6.7
"8458",42792,7.6,0,79.6,8.3,2.1,33.5,2.9,4.5,5.5,9.6
"8459",42793,10.4,0.8,65.7,8.3,4.3,47.8,4.13,4.4,8.5,13.2
"8460",42794,7,1.7,66.6,6.6,3.3,82,7.09,5.7,2.7,9.7
"8461",42795,3.3,3.5,89.4,6.9,0.8,66.9,5.78,3.3,1,5.9
"8462",42796,4.6,6.7,89.9,7.6,0.9,33.5,2.89,4.4,3.2,6.1
"8463",42797,5.9,0,73.4,6.8,2.5,109.6,9.47,3,1.3,10.4
"8464",42798,9.3,0.2,65.5,7.6,4.1,101,8.72,1.9,3.7,16.4
"8465",42799,8.2,0.8,72.7,7.9,3,67,5.79,3.9,3.8,11.4
"8466",42800,5.2,6.4,90.2,8,0.9,39.7,3.43,2,3.1,7.8
"8467",42801,2.8,0,86.7,6.5,1,34.4,2.97,1.9,2,3.6
"8468",42802,4.7,6.5,86.4,7.4,1.2,54.2,4.68,3.1,1.9,9.4
"8469",42803,6.8,3.5,88.2,8.7,1.2,78.9,6.82,3.5,4.1,10.3
"8470",42804,6.1,0,77.9,7.3,2.1,119,10.28,3.8,0.2,10.8
"8471",42805,4.9,0,80.7,7,1.7,115.4,9.97,1.9,0.3,10.5
"8472",42806,3.9,0,77.9,6.3,1.8,118.4,10.23,3.3,0.1,8.4
"8473",42807,3.7,0,77.7,6.3,1.8,108.2,9.35,1.8,-1.4,10.2
"8474",42808,8.4,0,79.8,8.7,2.2,102,8.81,3.3,1.8,13.3
"8475",42809,9.1,0,69,7.9,3.7,148.4,12.82,3.6,4.7,12.5
"8476",42810,7.5,0,69.6,7.2,3.1,170.5,14.73,2.4,1,14.6
"8477",42811,7.4,4.2,67,6.9,3.4,86.5,7.47,4.3,4,10.6
"8478",42812,6,1,78.9,7.5,2,94,8.12,6.3,2,10.6
"8479",42813,5.9,19.1,95.3,8.8,0.4,41.3,3.57,3.6,-0.1,11.1
"8480",42814,10.5,3.9,90.2,11.4,1.2,46,3.97,5.2,9.4,12.3
"8481",42815,8.2,0,76.2,8.2,2.6,104.5,9.03,3.8,1.2,12.1
"8482",42816,5,0,64.4,5.6,3.1,176.2,15.22,2.2,-1,11.5
"8483",42817,5.8,0,79.4,7.3,1.9,43.6,3.77,3.1,3.1,7.6
"8484",42818,5.9,0,71.1,6.5,2.7,196,16.93,1.9,-1.1,12.9
"8485",42819,6.4,0,68.7,6.6,3,187,16.16,1.8,-1,13.7
"8486",42820,6.2,0,80.4,7.6,1.9,157,13.56,1.3,0.7,12.9
"8487",42821,8.3,0,64.9,7.1,3.9,204.7,17.68,1.2,-1,18.1
"8488",42822,10.8,0,60.4,7.8,5.1,206.7,17.86,2,0.4,20.4
"8489",42823,10.2,2.7,84.7,10.6,1.9,55.2,4.77,3.4,5.7,12.4
"8490",42824,14,0.1,77.4,12.3,3.6,122.9,10.62,2.7,9.9,20.4
"8491",42825,15.1,0,63,10.7,6.3,190.5,16.46,2.3,7.5,23.3
"8492",42826,13.8,9.1,73.9,11.6,4.1,176,15.21,1.5,6.4,20.7
"8493",42827,11.8,0,81.4,11.2,2.6,115.3,9.96,2.2,6.5,16.1
"8494",42828,8,0,78.8,8.5,2.3,88.9,7.68,2,4.9,11.5
"8495",42829,8.8,0,72.7,8.4,3,122.5,10.58,1.4,5,13.3
"8496",42830,8,0.5,75.4,8,2.7,134.8,11.65,3.6,3.8,12.2
"8497",42831,7.8,0,70.9,7.5,3.1,183.6,15.86,4.5,3.9,12.6
"8498",42832,9.3,0.1,82.1,9.6,2.1,51.8,4.48,5,5.9,12.8
"8499",42833,10.3,0,81,10.1,2.4,77.9,6.73,2.1,6.4,13.8
"8500",42834,11.2,0,73.2,9.7,3.6,222,19.18,1.3,2.8,19.9
"8501",42835,9.6,0,71.1,8.5,3.4,144,12.44,4.2,5.4,14.2
"8502",42836,7.5,0.9,74.8,7.8,2.6,112,9.67,3.9,3.6,11.1
"8503",42837,8.8,4.7,81.3,9.3,2.1,63.7,5.5,4.8,7,11.8
"8504",42838,7.8,0,76.4,8.1,2.5,154.2,13.32,4.4,4.6,12.3
"8505",42839,7.5,1.4,76.5,7.9,2.4,171.4,14.81,3.6,2.8,12.8
"8506",42840,7.6,1.4,78.4,8.2,2.3,136.7,11.81,4.7,4.3,11.9
"8507",42841,6.3,1.7,78.9,7.5,2,141.9,12.26,3.8,3.6,11.3
"8508",42842,4.7,1.8,83.7,7.2,1.5,169.2,14.62,2.4,0.4,9.8
"8509",42843,3.2,0.1,79.7,6.1,1.6,71.9,6.21,3.5,-1.1,6.4
"8510",42844,2.3,0,70.1,5,2.1,194.9,16.84,2.8,-2.9,7.6
"8511",42845,4.2,0,60.7,5,3.2,229.2,19.8,1.5,-4.7,10.6
"8512",42846,9.2,1.5,72.7,8.4,3.2,113.6,9.82,4.2,3.6,14.3
"8513",42847,6.2,1.6,76.4,7.2,2.2,187.5,16.2,5,3.7,9.9
"8514",42848,5.5,0,73.1,6.6,2.4,144.1,12.45,4.5,1.1,9.8
"8515",42849,7.1,2,74.6,7.5,2.6,121.1,10.47,4.2,-0.2,13.5
"8516",42850,5.2,3.7,81.4,7.2,1.6,178.8,15.45,3.5,0.5,9.8
"8517",42851,4.7,0,72.8,6.2,2.3,228.9,19.78,2.1,-1.1,11.5
"8518",42852,4.8,0,67.9,5.9,2.8,220.9,19.08,2.1,-2.4,11.7
"8519",42853,6.5,0.9,71.9,7,2.7,205.3,17.74,2.3,-1.1,12.8
"8520",42854,6.3,0.2,74.4,7.1,2.4,176.9,15.28,2.3,0.6,11.4
"8521",42855,8.5,0,59.7,6.6,4.5,285.7,24.69,4.6,-1,15.2
"8522",42856,11.3,0,57.8,7.7,5.6,186.8,16.14,4.8,4.8,16.6
"8523",42857,9.4,8.4,76.9,9,2.7,60.4,5.21,4.6,7.8,11.9
"8524",42858,11.1,0,77.7,10.2,2.9,164.6,14.22,4.1,7.4,15.3
"8525",42859,7.5,4.1,88.7,9.2,1.2,61.2,5.29,4.3,6.6,8.9
"8526",42860,7.7,0,95,10,0.5,61.6,5.32,2,6.3,9.3
"8527",42861,11,0.2,89.8,11.7,1.3,85.5,7.39,2.3,8.1,15.1
"8528",42862,13.6,0,74.6,11.5,3.9,192.5,16.63,2.1,8.3,18.8
"8529",42863,8.1,0.3,80,8.6,2.2,117.1,10.12,3.7,3.2,12.3
"8530",42864,7,0,62.7,6.3,3.7,181.6,15.69,1.9,1.4,11.9
"8531",42865,6.9,0,73.8,7.3,2.6,141,12.18,2.4,1.9,11.7
"8532",42866,11.7,0,62.9,8.7,4.9,283.5,24.5,2.9,-0.1,20.3
"8533",42867,16,1.5,71.1,12.8,5.3,205.4,17.75,2.5,11,22.8
"8534",42868,15.3,9.1,86.3,15,2.4,168.1,14.53,1.7,10.5,22.5
"8535",42869,15.5,6.5,77.3,13.5,4,214.4,18.53,1.7,9.8,21.6
"8536",42870,15.1,0,68.5,11.7,5.4,264.4,22.85,2.5,10.6,20.6
"8537",42871,15.4,1.3,75.2,13,4.4,70.5,6.09,1.9,11.3,17.9
"8538",42872,20.9,0,62,14.9,9.4,243.8,21.07,2.7,15.1,26.6
"8539",42873,20.5,6.6,70.5,16.9,7.1,262,22.64,2.7,15.5,28.1
"8540",42874,16.9,30.4,88.1,17,2.3,151.2,13.07,2.8,11.4,23.2
"8541",42875,14.1,0,76.3,12.1,3.9,240.8,20.81,2.7,8.6,19.3
"8542",42876,14.3,0,67.4,11,5.3,275.9,23.83,1.3,6.4,21.2
"8543",42877,15.5,0,64.4,11.3,6.3,263.9,22.8,1.8,8,22.1
"8544",42878,16.8,0,65.4,12.4,6.6,237.9,20.55,3.2,8.9,24.8
"8545",42879,13.3,0,69,10.5,4.7,172.9,14.94,4,8.6,17.5
"8546",42880,14.5,0,77.8,12.8,3.7,226.6,19.58,3.2,7.6,20.8
"8547",42881,18,0,74,15,5.3,292.4,25.26,2.3,11.7,24.5
"8548",42882,19.8,0,60.7,13.9,9,329.8,28.5,2.9,10,26.3
"8549",42883,21.5,0,61.4,15.6,9.9,290.2,25.08,2.6,13.8,28.2
"8550",42884,21.1,0.4,69.2,17.2,7.6,267.5,23.11,1.4,12.6,29.3
"8551",42885,20.2,2.8,80.1,18.9,4.7,224.3,19.38,2.7,15.6,26.4
"8552",42886,16.8,0,65.8,12.5,6.5,279.2,24.13,4.2,8.7,22
"8553",42887,14.4,0,62.2,10.2,6,331.9,28.68,2,6.2,22.3
"8554",42888,17,0,54.3,10.5,8.8,335.2,28.96,1.5,6,25.1
"8555",42889,17.4,8.7,75.7,15,4.9,158.4,13.68,2,13,22.5
"8556",42890,16.3,5.8,79.2,14.6,3.8,192.2,16.61,3.3,12.4,20.8
"8557",42891,15.9,0,68.2,12.2,5.7,299,25.83,2.1,9.1,21.2
"8558",42892,16,1.6,74.7,13.5,4.6,236.8,20.46,3.4,11.2,23.4
"8559",42893,12.7,2.2,73.6,10.7,3.9,188.1,16.26,5.3,10.2,17.2
"8560",42894,15,0,75.5,12.8,4.3,115.3,9.96,3.2,11.5,19.6
"8561",42895,17.3,5.9,75.7,14.8,4.8,212.7,18.37,2.8,10.8,25.6
"8562",42896,16.4,0,74.3,13.8,4.8,244.8,21.15,2.2,8.9,22.3
"8563",42897,19.8,0.9,73.3,16.8,6.1,243.4,21.03,2.2,11.2,26.8
"8564",42898,17.1,0,70.8,13.7,5.7,211.9,18.31,4.5,14.6,19.9
"8565",42899,15.5,0,71.2,12.4,5,175,15.12,3.8,8.9,19.1
"8566",42900,15.5,0,74,13,4.6,291.1,25.15,1.6,7.2,22.7
"8567",42901,19.2,14,70.8,15.7,6.5,277.1,23.94,2.2,9.4,26.7
"8568",42902,16,0.4,77.9,14.3,4,184.9,15.97,4.2,12.5,20.1
"8569",42903,16.4,0,73.6,13.7,4.9,252.7,21.83,4,11.8,22
"8570",42904,18.9,0,78.9,17.2,4.6,263.4,22.76,1.5,11.9,26.2
"8571",42905,22.1,0,69.1,18.3,8.2,331.4,28.63,1.2,13.5,29.2
"8572",42906,20.2,0,71.4,16.7,6.7,295.5,25.53,2.5,11.1,26.6
"8573",42907,16.5,0,66.2,12.1,6.3,339,29.29,1.3,7.9,24
"8574",42908,19.2,27.8,79.4,17.6,4.6,244.4,21.12,2.5,11.1,27.8
"8575",42909,19.3,0,73.8,16.2,5.8,171.6,14.83,4.2,16,23.4
"8576",42910,17.3,0.2,83,16.2,3.4,109.7,9.48,4.1,15.2,20.8
"8577",42911,16.4,18,90.8,16.7,1.7,119.4,10.32,3.3,14.3,19.4
"8578",42912,15.8,0,75.9,13.4,4.3,233.9,20.21,2.8,9.2,21.1
"8579",42913,15.4,0,74.4,12.8,4.4,253.4,21.89,1.8,7.2,21.5
"8580",42914,18.9,9.8,79.7,17.2,4.4,229.8,19.85,3.1,13.4,24.6
"8581",42915,17.9,29.1,87.7,17.9,2.6,167.7,14.49,2.5,12.7,23.2
"8582",42916,15.5,11.8,92.8,16.2,1.3,79.6,6.87,3.5,14,18.5
"8583",42917,15.2,5.5,94.6,16.2,1,75.4,6.52,3.1,13.5,16.7
"8584",42918,15,0.4,83.3,14.2,2.8,183.3,15.83,3.3,10.4,19.7
"8585",42919,16,0.2,71.6,12.9,5.1,272.3,23.53,3.4,8.5,22.1
"8586",42920,15.9,0.1,70,12.5,5.4,266,22.99,2.9,12.2,20.6
"8587",42921,16.1,0,78.4,14.3,3.9,168.4,14.55,1.3,12.3,21.1
"8588",42922,19.6,0.1,69.6,15.7,6.9,292.5,25.27,1.1,12.8,25.9
"8589",42923,21.8,0,71.5,18.6,7.4,238.9,20.64,2.4,16.3,27.7
"8590",42924,19,0,81.2,17.8,4.1,194.4,16.8,2.5,13.5,24.9
"8591",42925,17.3,0,74.4,14.7,5,250.5,21.64,1.5,11,23.6
"8592",42926,15.9,4,91.1,16.4,1.6,74.5,6.44,1.7,13.8,18.3
"8593",42927,17.6,3.6,83.2,16.6,3.4,203.8,17.61,2.6,13.3,23.1
"8594",42928,14.8,9.8,93.1,15.6,1.2,79.7,6.88,2.5,10.8,17.6
"8595",42929,14.1,0,75.1,12.1,4,187.8,16.23,2.8,9.7,19.4
"8596",42930,15.5,1.6,72.7,12.7,4.8,202.4,17.49,1.5,9.7,21.8
"8597",42931,15.7,0,80.5,14.3,3.5,181.7,15.7,2,11.1,21
"8598",42932,16.6,0.6,84.1,15.8,3,79.8,6.89,2.6,10.1,20.7
"8599",42933,17.5,0,74.1,14.7,5.1,253.5,21.9,2,10.9,22.8
"8600",42934,17,0,73.5,14.2,5.1,297.5,25.71,1.7,8.7,23.9
"8601",42935,21,7.7,69.8,17.4,7.3,295.2,25.51,3.1,12.7,29.1
"8602",42936,19.8,0.2,88,20.1,2.8,156,13.48,2.1,15.4,24.6
"8603",42937,19.6,0,70.2,15.8,6.7,274.3,23.7,2.2,15.7,24.7
"8604",42938,18.1,17.8,90.6,18.6,1.9,130.3,11.26,1.8,15.3,22.1
"8605",42939,18.2,2,79.5,16.5,4.1,193.4,16.71,2.9,12.7,22.9
"8606",42940,15.8,14.5,84.3,15.1,2.8,163.8,14.15,1.9,11.4,21.2
"8607",42941,15,54.1,94.3,16,1,69.2,5.98,3.5,13.1,17.8
"8608",42942,16.8,0.9,85.5,16.3,2.8,159.5,13.78,3.7,12.9,22.1
"8609",42943,17.6,0,80,16.1,4,132.2,11.42,2.3,11.8,23.5
"8610",42944,16.9,0.7,74.6,14.3,4.9,217.8,18.82,3.4,11.7,22.3
"8611",42945,19.5,3.1,73.7,16.4,5.9,133.6,11.54,3,14.9,24.3
"8612",42946,22.6,0,68.2,18.6,8.7,230.2,19.89,3.6,15.2,29
"8613",42947,20.4,0,67.3,16.1,7.8,252.8,21.84,1.9,13.8,27.4
"8614",42948,20,0,80.4,18.7,4.6,141.1,12.19,2,14.9,25.2
"8615",42949,19.5,3,77,17.3,5.2,167.3,14.46,1.9,14,25.3
"8616",42950,20.6,0.1,75.1,18.1,6,182.6,15.78,3.7,16.4,26.9
"8617",42951,19.1,0,63.7,14,8,157.9,13.64,4.3,15.6,22.8
"8618",42952,16.3,1.3,82.2,15.2,3.3,130.9,11.31,2.5,12.7,19.9
"8619",42953,16,0,72.4,13.1,5,260.5,22.51,2.7,10.2,22
"8620",42954,17.3,0,66.3,13,6.6,257.8,22.27,1.8,8.3,25.2
"8621",42955,18.7,0,70.3,15,6.4,157.5,13.61,2.4,12.2,25.5
"8622",42956,17.8,0,71.7,14.5,5.7,225.8,19.51,2.6,11,23.6
"8623",42957,15.9,6.6,81.4,14.7,3.4,108.3,9.36,1.5,10.2,21.1
"8624",42958,14.6,23.3,94.7,15.7,0.9,59.1,5.11,3.3,13.2,16.5
"8625",42959,14.6,0.7,92.7,15.4,1.2,73.6,6.36,3.6,12.5,16.9
"8626",42960,15.9,0,82.9,14.9,3.1,170.1,14.69,2.2,9.8,21.2
"8627",42961,16.7,0,73.7,14,5,245.6,21.22,1.9,8.1,23.7
"8628",42962,21.6,0.1,66.3,17,8.7,201.5,17.41,2.7,16.4,27.8
"8629",42963,18.4,0,80,16.9,4.2,146.3,12.64,1.7,13.1,24.1
"8630",42964,18.8,0.5,83.7,18.1,3.5,138.5,11.97,2.2,12.2,25.2
"8631",42965,17.9,15.5,90.7,18.5,1.9,87.4,7.56,2.2,15.2,20.8
"8632",42966,15.5,0.1,78.8,13.8,3.7,181.3,15.67,4.1,11.6,19.7
"8633",42967,14.2,6.1,84,13.5,2.6,143.5,12.4,3.4,10.7,19.9
"8634",42968,14.5,0,83.4,13.7,2.7,145.9,12.61,2.9,9.3,19.3
"8635",42969,13.1,0,81.3,12.3,2.8,154.6,13.36,1.7,7.5,19.3
"8636",42970,14.2,0,73.1,11.8,4.4,242.9,20.99,1.3,5.4,22.2
"8637",42971,17.4,2.9,78,15.4,4.4,131.8,11.38,2.3,12.6,23.3
"8638",42972,17,0,79.6,15.3,3.9,192.7,16.65,1.8,12.2,22.6
"8639",42973,17.8,3.2,82.6,16.8,3.5,137.5,11.88,1.6,11.1,23.8
"8640",42974,16.8,0,80.7,15.4,3.7,168.7,14.57,2.4,10.5,22.3
"8641",42975,15.6,0,77.8,13.6,3.9,221,19.09,1,7.9,23.2
"8642",42976,19.5,0,72.2,16.2,6.3,234.4,20.25,1.8,10.7,27.8
"8643",42977,22.9,0.1,72.1,20,7.8,186.4,16.1,1.9,14.3,30.4
"8644",42978,17.1,1,88.5,17.1,2.3,77.6,6.7,3,10.8,21
"8645",42979,13.5,0,80.7,12.6,3,186.6,16.12,1.1,8.4,19.1
"8646",42980,13.1,1,83.9,12.6,2.4,159.2,13.76,1.2,8.2,19.8
"8647",42981,12.6,1.6,80.9,11.8,2.8,199,17.19,1,6.9,20.2
"8648",42982,13.2,0,77.3,11.8,3.4,206.4,17.83,1.4,5.5,21.5
"8649",42983,15.5,3.9,78.3,13.8,3.8,183.6,15.87,1.6,6.1,23.4
"8650",42984,16.3,2.6,86.9,16,2.4,101.8,8.79,3.7,12.1,20.6
"8651",42985,14.2,3.7,82.5,13.3,2.8,119.7,10.34,3.6,11.4,19
"8652",42986,14.1,6,90,14.3,1.6,46.8,4.05,4.2,12.8,16.1
"8653",42987,14.5,1.2,87.7,14.4,2,100.8,8.71,3.2,11.2,17.9
"8654",42988,13.6,0,81.2,12.7,2.9,166.2,14.36,2.9,9.2,19.1
"8655",42989,14.6,0.5,72.3,11.9,4.6,123,10.63,4.3,12.1,18.6
"8656",42990,13.7,2.8,78.4,12.3,3.4,125.9,10.88,4.3,9.8,18.4
"8657",42991,13.3,5,76,11.6,3.7,130.1,11.24,6.2,9.6,18.1
"8658",42992,12,1.9,81.4,11.4,2.6,113.9,9.84,5,10,15.1
"8659",42993,12.1,0.1,83.4,11.8,2.4,131.2,11.34,3.7,7.5,16.8
"8660",42994,10.6,0,83.8,10.7,2.1,161.6,13.96,2.3,5.5,16.8
"8661",42995,9.8,0.5,85.6,10.4,1.7,119.9,10.36,1.3,3.6,17.5
"8662",42996,9.8,0.4,86.7,10.5,1.6,136.6,11.8,1.5,5.4,16.3
"8663",42997,10.8,0,87.7,11.5,1.6,103.6,8.95,1.7,6.4,16.1
"8664",42998,12,0.1,86.6,12.1,1.9,71.8,6.2,2.5,8.8,15.7
"8665",42999,13,0,84.5,12.6,2.3,119.1,10.29,1.2,9.3,18.8
"8666",43000,12.7,0,86.9,12.8,1.9,97.6,8.43,0.7,8.9,19.4
"8667",43001,12.8,0.3,85.8,12.7,2.1,123.8,10.69,1,7.2,19.2
"8668",43002,13.3,4.8,95.5,14.6,0.7,49.8,4.3,1.5,11.3,16.9
"8669",43003,14.2,4.6,93.4,15.1,1.1,63.1,5.45,2.2,12.7,17.7
"8670",43004,14.1,19.4,91.4,14.6,1.3,67.3,5.81,2.5,12.4,18
"8671",43005,14.4,0,91.6,14.9,1.4,64.4,5.56,2.3,12.5,18.6
"8672",43006,13.9,1.2,95.7,15.2,0.7,36,3.11,1.8,10.9,15.8
"8673",43007,16.7,6.9,87.8,16.6,2.3,118.5,10.23,2.2,13.6,22
"8674",43008,15,12.8,90.5,15.3,1.6,50.3,4.34,2.6,11.9,18.2
"8675",43009,12.6,0,84.9,12.3,2.2,121.4,10.49,2.2,9.6,17.3
"8676",43010,12.9,4.9,86.9,12.9,1.9,45.6,3.94,3.8,9.6,15.8
"8677",43011,12.3,0.4,83.1,11.9,2.4,87.9,7.6,3.9,10.2,16.3
"8678",43012,11.7,2.6,78.8,10.8,2.9,38.8,3.35,5.5,10,13.2
"8679",43013,11,8.9,87.2,11.4,1.7,64.6,5.58,6.2,9.4,15.9
"8680",43014,10.4,1.5,90.9,11.4,1.1,75.4,6.51,4.4,9.2,13.5
"8681",43015,10.3,9,92,11.5,1,31.4,2.71,5.1,9.6,11.6
"8682",43016,10.5,0,82.3,10.4,2.3,120.8,10.44,2.9,4.2,14.4
"8683",43017,9.3,1.8,89.4,10.5,1.3,59.3,5.12,2.3,4,13.2
"8684",43018,12.5,0.3,93.5,13.5,0.9,39.1,3.38,3.3,10.7,14.8
"8685",43019,14.1,1.1,84.3,13.5,2.5,32.6,2.81,4.7,13,15.7
"8686",43020,12.9,0,75.3,11.2,3.7,90.2,7.79,5.2,9.6,15.2
"8687",43021,11.9,0,85.4,11.9,2,78.8,6.81,2.7,7.3,16.1
"8688",43022,15.6,0,86.1,15.2,2.5,83.8,7.24,2.8,10.8,20.2
"8689",43023,14.9,0,85.2,14.4,2.4,120.9,10.44,1.6,9.4,22.6
"8690",43024,16.3,0,80.8,14.9,3.6,116.3,10.05,2.5,10.8,22.4
"8691",43025,14.4,0,84.7,13.7,2.5,60.3,5.21,2.2,9.5,18
"8692",43026,11.3,0,92.4,12.4,1,73.1,6.31,1.3,7.1,16.6
"8693",43027,10.9,0,95,12.5,0.6,69.6,6.01,1.7,6.4,16.2
"8694",43028,11.6,2.9,93.8,12.7,0.8,38.1,3.29,1.8,7.9,15.3
"8695",43029,11.9,2.7,88.7,12.4,1.6,31,2.68,2.4,10.6,14.3
"8696",43030,10.1,1.9,91.1,11.2,1.1,52.9,4.57,3.3,8.3,12.7
"8697",43031,10.2,5.9,93.1,11.5,0.9,24.3,2.1,3.4,8.9,12.1
"8698",43032,11.8,1.5,95.4,13.1,0.6,24.5,2.11,2.8,9.5,14.8
"8699",43033,14.3,0.6,89.7,14.6,1.7,38.3,3.31,4,10.3,17.3
"8700",43034,12,2.1,88.8,12.4,1.5,24,2.08,3.1,10.1,14.5
"8701",43035,10.8,1.7,83.8,10.8,2.1,61.9,5.35,4.3,9,13.6
"8702",43036,10.1,5.6,85.2,10.5,1.8,21.6,1.87,6,8.7,12.3
"8703",43037,9.1,0.9,73.6,8.6,3,78.3,6.77,7.2,5.9,12.3
"8704",43038,6.3,0.1,78.2,7.5,2.1,84.7,7.31,3.5,3.5,9.9
"8705",43039,7.4,2.5,89.2,9.2,1.1,24.8,2.14,3.4,5.5,9.3
"8706",43040,9.8,2.6,94.5,11.4,0.7,19.7,1.7,4.1,8.2,11.3
"8707",43041,9.4,0,91.5,10.7,1,27.9,2.41,2.8,7.8,11.3
"8708",43042,8.5,0,91.5,10.1,0.9,41.4,3.58,2.1,5.6,11.3
"8709",43043,7.9,0,90.7,9.6,1,41.3,3.57,2.2,2.8,12.5
"8710",43044,9.2,13.4,92.8,10.8,0.8,18.3,1.58,2.3,4.5,12.5
"8711",43045,3.9,0,95.7,7.7,0.4,29,2.51,1.7,1,6.9
"8712",43046,3.2,0,97.6,7.5,0.2,17.6,1.52,1.9,0.5,6
"8713",43047,7,0,90.6,9.1,0.9,17.2,1.49,2.2,5.3,8.6
"8714",43048,6.6,1.9,91.5,8.9,0.8,17.8,1.54,2.5,4.7,8.7
"8715",43049,6.7,3.6,92.2,9.1,0.8,16.6,1.43,4.7,4.3,8.8
"8716",43050,4.9,0.2,88.8,7.7,1,26,2.24,4,2.9,7.3
"8717",43051,3.5,5,94,7.4,0.4,29.3,2.53,2.4,1.3,6.4
"8718",43052,3.8,0,92,7.5,0.6,52.2,4.51,2,-1.2,7.8
"8719",43053,3.6,1.5,93.8,7.4,0.5,21.4,1.85,3.3,-1.5,7.5
"8720",43054,7.8,1.2,97.2,10.2,0.3,15.9,1.38,2.8,6.5,9.2
"8721",43055,7.1,0.3,92.6,9.3,0.7,18.2,1.57,2.4,5.6,8.3
"8722",43056,5.4,0,91.8,8.2,0.7,46.2,3.99,2.1,1.6,8.6
"8723",43057,4.2,2.7,85.1,7,1.2,26.7,2.31,4.8,2.4,7
"8724",43058,4.4,5.1,90.2,7.5,0.8,28.2,2.43,5.1,2.7,6.6
"8725",43059,4.1,4.9,93.9,7.7,0.5,14.7,1.27,3.3,3.1,5.3
"8726",43060,6.1,10.2,98,9.2,0.2,13.6,1.18,1.7,3.6,9.9
"8727",43061,8.7,0.2,88.8,10.1,1.3,18.6,1.61,4.4,6,10.6
"8728",43062,10.3,0.5,72.6,9.1,3.5,33.6,2.91,4.6,6.8,14.4
"8729",43063,6.2,5.2,92.9,8.7,0.7,14.7,1.27,1.8,3.8,9.3
"8730",43064,3.7,0.6,95.8,7.5,0.3,15.3,1.32,2,2,5.2
"8731",43065,3.6,0.1,86,6.8,1.1,13.2,1.14,5,1.7,5.1
"8732",43066,4.2,5,88.4,7.3,1,18,1.55,5.6,2.5,6
"8733",43067,5.2,0,84.1,7.4,1.4,19.7,1.7,5.3,3.4,6.6
"8734",43068,2.7,0,88.6,6.6,0.9,32.5,2.81,2.8,-0.1,5.5
"8735",43069,1.1,0,94.2,6.3,0.4,12.2,1.05,1.9,-0.5,2.3
"8736",43070,1.5,5.8,96,6.5,0.3,12.2,1.06,1.2,0,3.1
"8737",43071,0.7,1.4,93.6,6,0.4,11.5,1,2.1,-0.7,1.7
"8738",43072,0.8,10,97.1,6.3,0.2,11.4,0.98,3.6,-0.8,3.2
"8739",43073,4.5,1,92.4,7.8,0.6,21.6,1.87,3.5,2.8,6.1
"8740",43074,6.9,0.2,89.8,8.9,1,11.1,0.96,4.8,6,7.5
